token_id,count,is_dominant
3784,420,False
4989,419,False
2206,419,False
3489,419,False
5945,419,False
2304,419,False
4900,418,False
1186,418,False
5592,418,False
7834,418,False
1162,417,False
294,417,False
7492,416,False
8051,416,False
7952,415,False
6482,415,False
7241,414,False
1386,414,False
1273,413,False
8087,413,False
4649,413,False
3903,412,False
7202,412,False
530,412,False
4819,412,False
5257,411,False
1641,411,False
927,410,False
3096,410,False
2643,409,False
4129,409,False
31,409,False
6221,408,False
5898,407,False
2683,407,False
7961,407,False
7261,406,False
2994,405,False
7706,405,False
814,405,False
372,405,True
6413,405,False
6650,404,False
2087,404,False
6116,403,False
1416,402,False
5252,402,False
7015,402,False
1890,401,True
3373,401,False
2817,401,False
2786,400,False
6237,400,False
7572,397,False
5782,396,False
2827,396,False
3810,394,False
7883,394,False
600,394,False
8163,394,False
903,393,False
5712,393,False
831,392,False
2380,392,False
6704,392,False
6832,391,False
1513,391,False
4944,391,False
2045,390,False
7481,390,False
4961,389,False
7334,387,False
7026,387,False
6488,386,False
5167,385,False
6770,384,False
3312,384,False
3451,384,False
5732,384,False
7717,383,False
3048,382,False
7075,382,False
1383,381,False
2423,381,False
8061,380,False
524,379,False
460,379,False
5879,379,False
7005,379,False
6043,378,False
4195,378,False
7747,377,False
244,377,False
1543,377,False
7487,375,False
7076,375,False
6853,375,False
1777,375,False
1841,374,False
208,374,False
7735,373,False
4118,373,False
4085,372,False
2491,371,False
183,371,False
7977,370,False
7578,370,False
2533,370,False
5205,369,False
5495,369,False
5405,369,False
497,369,False
1824,368,False
7509,368,False
1800,368,False
3099,368,False
5697,367,False
1895,367,False
2039,367,False
6874,367,False
181,366,False
6381,366,False
7870,366,False
3719,365,True
6745,364,False
7184,363,False
4632,362,False
7253,362,False
4996,362,False
4383,361,False
6245,361,False
5853,359,False
7999,359,False
6330,359,False
7427,358,False
583,358,False
2661,358,False
7897,357,False
2033,357,False
101,356,False
5731,356,False
8134,355,False
647,355,False
3939,355,False
4924,355,False
3559,354,False
1686,353,False
5268,352,False
5672,352,False
7378,351,False
1011,351,False
5229,350,False
3374,350,False
1149,350,False
3515,349,False
1479,349,False
6335,348,False
3295,347,False
4176,347,False
4504,346,False
3325,345,False
3919,345,False
2289,344,False
2746,344,False
2877,344,False
8065,344,False
7192,343,False
1667,343,False
5974,342,False
6955,340,False
3110,340,False
484,340,False
2403,339,False
3087,339,False
3138,339,False
851,339,False
2538,338,False
4201,338,False
7753,338,False
639,337,False
6973,336,False
2199,336,False
1860,336,False
6452,335,False
6865,335,False
2459,334,False
5657,334,False
96,334,False
4516,334,False
3964,333,False
6673,333,False
6897,332,False
692,332,False
6393,332,False
4266,332,False
2673,331,False
6668,331,False
6840,330,False
5415,330,False
7117,328,False
7997,328,False
1741,328,False
1487,328,False
1124,327,False
6424,327,False
4928,327,False
2460,327,False
3386,327,False
4379,326,False
1616,326,False
5844,325,False
1733,324,False
6767,324,False
3402,324,False
19,324,False
7766,323,False
4366,323,False
7923,322,False
2697,322,False
150,322,False
5934,322,True
4093,322,False
6680,321,False
7499,321,False
5116,321,False
1553,321,False
4645,321,False
5638,320,False
400,320,False
4672,320,False
2846,320,False
3582,320,False
6907,320,False
5187,320,False
2220,319,False
2640,318,False
5269,318,False
6046,317,False
1949,316,False
1611,316,False
6543,316,False
3667,316,False
2847,315,False
1547,315,False
756,315,False
3671,315,False
4210,314,False
7976,314,True
3082,313,False
1848,313,False
684,312,False
2924,311,False
336,310,False
7813,310,False
1396,310,False
5191,309,False
1165,309,False
1208,309,False
3259,309,False
4496,308,False
1438,308,False
7764,308,False
4495,307,False
2027,307,False
8047,307,False
866,307,False
5481,306,False
7419,306,False
5124,306,False
2913,306,False
6442,306,False
3457,305,False
7405,305,False
7112,305,False
7749,304,False
1714,304,True
4735,304,False
2566,303,False
1422,303,False
1374,302,False
7325,302,False
6342,302,False
5838,302,False
3803,301,False
1455,301,False
3248,301,False
6288,301,False
2940,300,True
1177,300,False
6118,299,False
7254,298,False
2979,298,False
6069,298,False
4076,298,False
5975,298,False
3267,297,False
5034,297,False
5237,297,False
235,296,True
261,295,False
6012,295,False
6028,295,False
4045,295,False
2011,294,False
7220,294,False
3251,294,False
6140,294,False
2369,293,False
1742,293,True
454,293,False
182,293,False
4181,292,False
2587,292,False
5024,291,False
302,291,False
349,290,False
3154,290,False
7483,288,False
4789,287,False
1838,287,False
1635,287,False
5255,287,False
5632,287,False
7335,286,False
5103,286,False
360,286,False
3674,286,False
7751,286,False
205,286,False
2057,286,False
3978,285,False
2883,285,False
2784,285,False
3345,284,False
3946,284,False
2709,284,False
2424,284,False
6419,283,False
5214,283,True
7372,282,False
492,280,False
2887,280,False
3758,280,False
3381,279,False
3516,279,False
8052,278,False
6071,278,False
6039,278,False
5923,277,False
605,277,False
732,277,False
5335,277,False
1732,276,False
1260,276,False
2795,276,False
4515,276,False
3920,276,False
7132,276,False
4600,275,False
4237,274,False
7681,274,False
6969,274,False
7282,274,False
1535,273,False
3648,273,False
6573,273,False
2627,273,False
818,273,False
6079,273,False
1913,273,False
865,272,False
2465,272,True
4689,272,False
5896,272,False
5911,272,False
1912,271,False
6149,270,False
2675,269,True
4141,269,False
1539,269,False
6091,269,False
6295,268,False
339,268,False
6350,268,False
4328,268,False
6248,268,False
6798,267,False
4646,267,False
3161,267,False
2047,267,False
5550,267,False
717,266,False
7388,266,False
4213,266,False
3623,266,False
6947,265,False
6291,264,False
779,264,False
3752,264,False
4912,263,False
5423,263,False
969,262,False
3529,262,False
7776,261,False
4401,261,False
5042,261,False
1769,261,False
2173,261,False
7258,261,False
7074,261,False
1866,261,False
7207,260,False
6240,260,False
5785,260,False
1939,259,False
7141,259,False
7848,259,False
7178,257,False
1660,257,False
4407,257,False
4285,257,False
3424,257,False
4915,257,False
3754,257,False
4481,256,True
4867,256,False
7402,256,False
4190,256,False
1765,256,False
4607,255,False
1717,255,False
6396,255,False
7439,255,False
1173,254,False
1113,254,False
1757,254,False
5200,253,False
1343,253,False
859,253,False
537,252,False
1887,252,False
7619,252,False
1718,252,False
58,252,False
6407,251,False
4959,250,False
3929,249,False
4682,248,False
4731,248,False
5327,248,False
1545,247,False
2905,246,False
598,246,False
2926,246,False
2527,246,False
1233,245,False
6200,245,False
4234,244,False
6338,244,False
4208,243,False
2103,243,False
1749,242,False
4576,242,False
3091,241,False
3025,241,False
1516,240,False
2914,240,False
5330,240,False
2117,239,False
7098,239,False
277,239,False
5631,238,False
2788,238,False
5442,238,False
7053,237,False
3330,237,False
1752,236,False
6274,236,False
3310,236,False
6025,236,False
5792,236,False
7679,236,False
5393,235,False
4783,235,False
5242,235,False
2974,235,False
7003,235,False
2462,235,False
8167,235,False
432,234,True
1069,234,False
1446,234,False
5562,233,False
1136,233,False
5855,233,False
1969,232,False
221,232,False
3791,232,False
174,232,False
4157,230,False
2475,230,False
6178,229,False
4708,229,False
5553,227,False
7064,227,False
4042,227,False
5145,227,True
7902,227,False
450,227,False
2704,226,False
5768,226,False
923,226,False
5188,224,False
388,224,False
7006,224,False
338,224,True
7107,223,True
771,223,False
7799,223,False
5525,222,False
3701,222,False
3988,222,False
7836,221,False
4330,221,False
521,221,False
7460,221,False
6138,220,False
5121,219,False
6994,219,False
1015,219,False
7963,218,False
4148,218,False
4949,218,False
798,216,False
2736,216,False
2078,216,False
1294,216,False
1251,215,False
6924,215,False
6418,214,False
160,214,False
5407,214,False
411,213,False
3957,213,False
3658,212,False
5074,212,False
5175,212,False
1639,212,False
4797,212,False
7332,211,False
7374,210,False
4730,210,False
6838,210,False
1340,210,False
3481,210,False
1754,209,False
4005,209,False
7927,209,False
7666,208,False
1409,208,False
5004,208,False
1308,208,False
1643,208,False
4984,207,False
2866,206,True
7996,206,False
1693,205,False
6614,204,False
6464,204,False
2128,204,False
6959,203,False
2522,201,False
2366,201,False
2352,201,False
4360,200,False
610,200,False
6030,199,False
4925,199,False
3872,199,False
5772,198,False
7940,198,False
1469,197,False
4688,196,False
4611,196,False
4451,196,False
4102,196,False
8169,196,False
3940,195,True
5289,195,False
6253,195,False
3465,195,False
5143,194,False
7130,194,False
1579,194,False
3407,194,False
8022,194,False
4066,193,False
3812,192,False
7554,192,False
6728,191,False
1041,190,False
167,190,False
7699,189,False
5931,189,False
2133,188,False
4296,188,False
4358,188,False
821,188,False
2111,187,False
2410,187,False
6935,187,False
4926,186,False
4061,185,False
5586,185,False
4860,185,False
713,184,False
1171,183,False
6825,182,False
3203,182,False
7743,181,False
6024,181,False
1920,180,False
1076,179,False
3942,179,False
6948,179,False
3884,178,False
5279,178,False
3657,177,False
941,177,False
7767,177,False
7838,177,False
3600,177,False
6819,175,False
5271,175,False
2713,175,False
8158,175,False
4519,174,False
6343,174,False
6096,173,False
8063,173,False
4344,172,False
3785,172,False
4699,172,False
5413,171,True
4768,171,False
2959,171,False
1423,171,False
552,171,False
6776,170,False
1783,170,False
751,170,False
1715,169,False
3090,169,False
395,169,False
2010,168,False
590,168,False
3450,168,False
4301,167,False
5950,167,False
5199,165,False
4636,165,False
5095,165,False
6957,165,False
891,164,False
867,164,False
597,164,False
554,164,False
6331,164,False
8071,163,False
2872,163,False
4380,163,False
4737,163,False
4326,163,False
239,163,False
7802,162,False
6332,161,False
2659,161,False
6643,160,False
5744,160,False
5700,160,False
5355,159,False
3378,159,False
4863,159,False
6186,159,False
5791,158,False
1863,158,False
4448,157,False
1834,157,False
3846,157,False
6499,157,False
6508,156,False
5290,156,False
5321,156,False
4879,155,False
7913,155,False
1348,155,False
4618,155,False
2769,154,False
7080,154,False
5976,154,False
7884,154,False
2050,153,False
4002,153,False
4334,153,False
1924,153,True
3106,153,False
5598,153,False
4173,152,False
1259,152,False
1931,152,False
7811,151,True
3883,151,False
4279,151,False
6431,151,False
2468,151,False
7715,150,False
4844,150,False
1661,150,False
312,149,False
7843,149,False
7319,149,False
2642,148,False
4971,148,False
5337,148,False
7124,147,False
3486,145,False
1568,145,False
8147,145,False
3331,145,False
4084,144,False
2597,144,False
1944,143,False
6215,143,False
119,142,False
2760,141,False
5411,141,False
3382,141,False
3430,140,False
3573,140,False
7782,140,False
5512,139,False
7558,138,False
3547,137,True
3001,137,False
258,136,False
4450,136,False
4187,136,False
4634,135,False
2834,135,False
1424,135,False
3757,135,False
7301,134,False
5757,134,False
6621,134,False
2991,134,False
2176,133,False
1933,133,False
3695,133,False
6880,132,False
1926,132,False
4799,131,False
4211,131,False
1704,131,False
4836,130,False
447,130,False
7712,130,False
7458,129,False
7704,128,False
5174,128,False
1130,127,False
4502,126,False
3830,124,False
156,124,False
4918,124,False
27,124,False
2252,124,False
5647,124,False
1295,124,False
6328,123,False
2401,123,False
6922,123,False
7296,123,False
1317,122,False
2507,122,False
6020,122,False
7071,122,True
7200,121,False
1053,121,False
7351,121,False
3916,120,False
1562,120,False
5549,120,False
6932,120,False
2970,119,False
7397,119,False
1744,118,False
2122,118,False
1621,116,False
2305,115,False
1816,115,False
2387,115,False
1018,115,False
5298,115,False
5846,115,False
5030,114,False
170,114,False
4569,114,False
2698,112,True
4329,112,False
3968,111,False
7831,111,False
405,111,False
7036,110,False
3084,110,False
2619,110,False
4140,109,False
4452,108,False
62,108,False
3132,108,False
5588,106,False
2474,106,False
6266,105,False
2634,104,False
8141,104,False
2726,103,False
2447,103,False
5469,102,False
5817,102,False
1666,102,False
5850,101,False
1594,99,False
426,99,False
6574,98,False
4287,97,False
4874,97,False
5324,96,False
4490,95,False
5217,94,False
4749,94,False
2806,93,False
5329,93,False
4761,93,False
3124,93,False
6437,93,False
4081,93,False
1805,93,False
178,92,False
2147,92,False
4814,92,False
1201,92,False
3807,92,False
5579,90,False
803,90,False
3066,90,False
3660,89,False
3109,88,False
1325,87,False
6719,87,False
2426,87,False
5062,87,False
4635,85,False
3072,85,False
7307,85,False
7707,85,True
6001,84,False
3730,84,False
7734,84,False
1495,84,True
4026,84,False
6159,83,False
1102,83,False
6630,82,False
1993,81,False
4995,81,False
1284,80,False
7763,80,False
5441,80,True
2853,79,False
1172,79,False
5020,76,False
5404,76,False
7965,76,False
801,75,False
4235,75,False
7361,75,False
6627,75,False
3145,74,False
5826,72,False
2333,72,False
3250,72,False
1362,71,True
179,71,False
7233,71,False
6167,70,False
5149,70,False
1134,70,False
7193,70,False
8050,69,True
7083,69,False
4981,69,False
4175,68,False
5737,68,False
298,66,False
824,66,False
1844,66,False
2412,65,False
813,65,False
1596,64,False
3608,63,False
4130,63,False
6862,63,False
1565,63,False
763,62,False
1170,61,False
7915,61,False
2799,60,False
4075,60,False
545,58,False
198,57,False
4274,57,False
4866,57,False
5523,57,False
311,56,False
7206,56,False
3257,56,False
5511,56,False
4440,54,False
1703,54,False
7689,54,False
7406,54,False
149,53,False
1111,52,False
2626,51,False
7057,51,False
4428,51,True
864,50,False
729,50,False
2528,50,False
4159,50,False
3027,49,False
7231,49,False
3765,49,False
437,48,False
2710,48,False
5519,48,False
2487,47,False
3982,46,False
7286,46,False
7607,45,False
8120,45,False
1128,44,False
1014,44,True
6646,44,False
1868,43,False
7077,41,False
633,41,False
1792,41,False
38,41,False
2873,41,False
1276,40,False
1051,40,False
4752,38,False
4641,38,False
6439,38,False
3569,38,False
2966,38,False
4556,37,True
6687,36,False
6625,36,False
6199,35,False
5508,35,False
5434,35,False
6108,34,False
1873,33,False
1300,33,False
6561,32,False
4722,31,False
1306,31,False
3699,31,False
946,31,True
8124,31,False
6606,31,False
4941,28,False
5144,27,False
3909,26,False
4219,26,False
3143,25,False
365,25,False
2109,24,True
540,23,False
8094,23,False
989,23,False
3499,20,False
6366,20,False
7795,20,True
3935,18,False
6209,17,False
4772,17,False
3415,16,False
5776,16,True
4663,16,False
5617,16,False
4566,15,False
4840,15,False
528,15,False
5875,13,False
1934,13,False
2048,13,False
4960,10,False
6753,9,True
7862,8,False
6214,7,False
6992,6,True
702,5,False
2244,5,False
2880,3,False
4809,3,False
